"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
1391	"Arthritis, Psoriatic"	"{ABHD16A},{AIF1},{APOM},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf15},{C6orf47},{CCHCR1},{CDSN},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302},{GPANK1},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PRRC2A},{PSORS1C1},{PSORS1C2},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}"	"{ENSG00000137310},{ENSG00000166278},{ENSG00000168477},{ENSG00000198563},{ENSG00000204344},{ENSG00000204348},{ENSG00000204351},{ENSG00000204356},{ENSG00000204366},{ENSG00000204371},{ENSG00000204385},{ENSG00000204386},{ENSG00000204388},{ENSG00000204389},{ENSG00000204390},{ENSG00000204392},{ENSG00000204394},{ENSG00000204396},{ENSG00000204410},{ENSG00000204420},{ENSG00000204421},{ENSG00000204424},{ENSG00000204427},{ENSG00000204428},{ENSG00000204435},{ENSG00000204438},{ENSG00000204439},{ENSG00000204444},{ENSG00000204463},{ENSG00000204469},{ENSG00000204472},{ENSG00000204475},{ENSG00000204482},{ENSG00000204498},{ENSG00000204511},{ENSG00000204516},{ENSG00000204520},{ENSG00000204525},{ENSG00000204531},{ENSG00000204536},{ENSG00000204538},{ENSG00000204539},{ENSG00000204540},{ENSG00000204542},{ENSG00000213719},{ENSG00000213722},{ENSG00000213760},{ENSG00000224389},{ENSG00000226979},{ENSG00000227507},{ENSG00000228727},{ENSG00000231852},{ENSG00000232810},{ENSG00000234745},{ENSG00000240053},{ENSG00000243649},{ENSG00000244255},{ENSG00000244355},{ENSG00000244731},{ENSG00000250641},{ENSG00000254870},{ENSG00000255152},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302}"
1392	"Arthritis, Psoriatic"	"{ADCYAP1},{CETN1},{CLUL1},{COLEC12},{ENOSF1},{THOC1},{TYMS},{USP14},{YES1}"	"{ENSG00000079101},{ENSG00000079134},{ENSG00000101557},{ENSG00000132199},{ENSG00000141433},{ENSG00000158270},{ENSG00000176105},{ENSG00000176890},{ENSG00000177143}"
1393	"HIV Infections"	"{ACRBP},{ACSM4},{ATN1},{C12orf57},{C1R},{C1RL},{C1S},{CD27},{CD4},{CDCA3},{CHD4},{CLSTN3},{COPS7A},{EMG1},{ENO2},{ENSG00000285238},{ENSG00000290146},{GAPDH},{GNB3},{GPR162},{IFFO1},{ING4},{LAG3},{LPAR5},{LPCAT3},{LRRC23},{LTBR},{MLF2},{MRPL51},{NCAPD2},{NOP2},{P3H3},{PEX5},{PHB2},{PIANP},{PLEKHG6},{PTMS},{PTPN6},{RBP5},{SCNN1A},{SPSB2},{TAPBPL},{TNFRSF1A},{TPI1},{USP5},{VAMP1},{ZNF384}"	"{ENSG00000008323},{ENSG00000010292},{ENSG00000010295},{ENSG00000010610},{ENSG00000010626},{ENSG00000067182},{ENSG00000089692},{ENSG00000089693},{ENSG00000110811},{ENSG00000111319},{ENSG00000111321},{ENSG00000111639},{ENSG00000111640},{ENSG00000111641},{ENSG00000111642},{ENSG00000111644},{ENSG00000111652},{ENSG00000111653},{ENSG00000111664},{ENSG00000111665},{ENSG00000111667},{ENSG00000111669},{ENSG00000111671},{ENSG00000111674},{ENSG00000111676},{ENSG00000111678},{ENSG00000111679},{ENSG00000111684},{ENSG00000126746},{ENSG00000126749},{ENSG00000139178},{ENSG00000139182},{ENSG00000139190},{ENSG00000139192},{ENSG00000139193},{ENSG00000139194},{ENSG00000139197},{ENSG00000139200},{ENSG00000159335},{ENSG00000159403},{ENSG00000182326},{ENSG00000184574},{ENSG00000215009},{ENSG00000215021},{ENSG00000250510},{ENSG00000285238},{ENSG00000290146}"
1394	"HIV Infections"	"{C21orf62},{CRYZL1},{DNAJC28},{DONSON},{ENSG00000249209},{ENSG00000249624},{GART},{IFNAR1},{IFNAR2},{IFNGR2},{IL10RB},{ITSN1},{OLIG1},{OLIG2},{PAXBP1},{SON},{TMEM50B}"	"{ENSG00000142166},{ENSG00000142188},{ENSG00000159086},{ENSG00000159110},{ENSG00000159128},{ENSG00000159131},{ENSG00000159140},{ENSG00000159147},{ENSG00000177692},{ENSG00000184221},{ENSG00000205726},{ENSG00000205758},{ENSG00000205927},{ENSG00000205929},{ENSG00000243646},{ENSG00000249209},{ENSG00000249624}"
1395	"HIV Infections"	"{ATP6V1H},{NPBWR1},{OPRK1}"	"{ENSG00000047249},{ENSG00000082556},{ENSG00000288611}"
1396	"HIV Infections"	"{CNKSR3},{ENSG00000288520},{IPCEF1},{OPRM1}"	"{ENSG00000074706},{ENSG00000112038},{ENSG00000153721},{ENSG00000288520}"
1397	"HIV Infections"	"{ARHGAP42},{PGR},{TRPC6}"	"{ENSG00000082175},{ENSG00000137672},{ENSG00000165895}"
1398	"Eye Infections"	"{CRYZL1},{DNAJC28},{DONSON},{ENSG00000249209},{ENSG00000249624},{GART},{IFNAR1},{IFNAR2},{IFNGR2},{IL10RB},{ITSN1},{OLIG1},{OLIG2},{SON},{TMEM50B}"	"{ENSG00000142166},{ENSG00000142188},{ENSG00000159110},{ENSG00000159128},{ENSG00000159131},{ENSG00000159140},{ENSG00000159147},{ENSG00000177692},{ENSG00000184221},{ENSG00000205726},{ENSG00000205758},{ENSG00000205927},{ENSG00000243646},{ENSG00000249209},{ENSG00000249624}"
1399	"Lymphoma, B-Cell"	"{ARL13A},{ARMCX1},{ARMCX2},{ARMCX3},{ARMCX4},{ARMCX6},{BTK},{CENPI},{DRP2},{GLA},{HNRNPH2},{NOX1},{RPL36A},{RPL36A-HNRNPH2},{TAF7L},{TIMM8A},{TMEM35A},{TRMT2B},{XKRX}"	"{ENSG00000007952},{ENSG00000010671},{ENSG00000102384},{ENSG00000102385},{ENSG00000102387},{ENSG00000102393},{ENSG00000102401},{ENSG00000126945},{ENSG00000126947},{ENSG00000126950},{ENSG00000126953},{ENSG00000174225},{ENSG00000182489},{ENSG00000184867},{ENSG00000188917},{ENSG00000196440},{ENSG00000198960},{ENSG00000241343},{ENSG00000257529}"
1400	"Lymphoma, B-Cell"	"{APOBR},{ATP2A1},{ATXN2L},{CD19},{CLN3},{EIF3C},{ENSG00000261832},{IL27},{LAT},{NFATC2IP},{NPIPB11},{NPIPB7},{NPIPB8},{NPIPB9},{NUPR1},{RABEP2},{SGF29},{SH2B1},{SPNS1},{SULT1A1},{SULT1A2},{TUFM}"	"{ENSG00000168488},{ENSG00000169682},{ENSG00000176046},{ENSG00000176476},{ENSG00000176953},{ENSG00000177455},{ENSG00000177548},{ENSG00000178188},{ENSG00000178952},{ENSG00000184110},{ENSG00000184730},{ENSG00000188603},{ENSG00000196296},{ENSG00000196502},{ENSG00000196993},{ENSG00000197165},{ENSG00000197272},{ENSG00000213658},{ENSG00000233232},{ENSG00000254206},{ENSG00000255524},{ENSG00000261832}"
1401	"Lymphoma, B-Cell"	"{CCDC86},{MS4A1},{MS4A10},{MS4A12},{MS4A13},{MS4A14},{MS4A15},{MS4A18},{MS4A2},{MS4A3},{MS4A4A},{MS4A4E},{MS4A5},{MS4A6A},{MS4A6E},{MS4A7},{MS4A8},{OOSP2},{OOSP4A},{OOSP4B},{PRPF19},{PTGDR2},{SLC15A3},{TMEM109},{TMEM132A},{ZP1}"	"{ENSG00000006118},{ENSG00000071203},{ENSG00000110077},{ENSG00000110079},{ENSG00000110104},{ENSG00000110107},{ENSG00000110108},{ENSG00000110446},{ENSG00000149506},{ENSG00000149507},{ENSG00000149516},{ENSG00000149534},{ENSG00000156738},{ENSG00000166926},{ENSG00000166927},{ENSG00000166928},{ENSG00000166930},{ENSG00000166959},{ENSG00000166961},{ENSG00000172689},{ENSG00000183134},{ENSG00000204979},{ENSG00000214782},{ENSG00000214787},{ENSG00000255393},{ENSG00000285010}"
1402	"Lymphoma, B-Cell"	"{ATG4B},{BOK},{D2HGDH},{DTYMK},{FAM240C},{FARP2},{GAL3ST2},{ING5},{NEU4},{PDCD1},{RTP5},{STK25},{THAP4}"	"{ENSG00000006607},{ENSG00000115694},{ENSG00000154252},{ENSG00000168393},{ENSG00000168395},{ENSG00000168397},{ENSG00000176720},{ENSG00000176946},{ENSG00000180902},{ENSG00000188011},{ENSG00000188389},{ENSG00000204099},{ENSG00000216921}"
1403	"Lymphoma, T-Cell"	"{CCR4},{CMTM6},{CMTM7},{CNOT10},{CRTAP},{DYNC1LI1},{FBXL2},{GLB1},{SUSD5},{TMPPE},{TRIM71},{UBP1}"	"{ENSG00000091317},{ENSG00000144635},{ENSG00000153551},{ENSG00000153558},{ENSG00000153560},{ENSG00000170266},{ENSG00000170275},{ENSG00000173705},{ENSG00000182973},{ENSG00000183813},{ENSG00000188167},{ENSG00000206557}"
1404	"Lymphoma, T-Cell"	"{CD274},{ERMP1},{INSL4},{INSL6},{JAK2},{KIAA2026},{MLANA},{PDCD1LG2},{PLGRKT},{RIC1},{RLN1},{RLN2}"	"{ENSG00000096968},{ENSG00000099219},{ENSG00000107014},{ENSG00000107018},{ENSG00000107020},{ENSG00000107036},{ENSG00000120210},{ENSG00000120211},{ENSG00000120215},{ENSG00000120217},{ENSG00000183354},{ENSG00000197646}"
1405	"Lymphoma, T-Cell"	"{ACR},{ADM2},{ALG12},{ARSA},{BRD1},{CHKB},{CHKB-CPT1B},{CPT1B},{CRELD2},{DENND6B},{HDAC10},{IL17REL},{KLHDC7B},{LMF2},{MAPK11},{MAPK12},{MAPK8IP2},{MIOX},{MLC1},{MOV10L1},{NCAPH2},{ODF3B},{PANX2},{PIM3},{PLXNB2},{PPP6R2},{SBF1},{SCO2},{SELENOO},{SHANK3},{SYCE3},{TRABD},{TTLL8},{TUBGCP6},{TYMP},{ZBED4}"	"{ENSG00000008735},{ENSG00000025708},{ENSG00000025770},{ENSG00000073146},{ENSG00000073150},{ENSG00000073169},{ENSG00000100239},{ENSG00000100241},{ENSG00000100253},{ENSG00000100258},{ENSG00000100288},{ENSG00000100299},{ENSG00000100312},{ENSG00000100425},{ENSG00000100426},{ENSG00000100427},{ENSG00000100429},{ENSG00000128159},{ENSG00000128165},{ENSG00000130487},{ENSG00000138892},{ENSG00000170638},{ENSG00000177989},{ENSG00000182858},{ENSG00000184164},{ENSG00000185386},{ENSG00000188130},{ENSG00000188263},{ENSG00000196576},{ENSG00000198355},{ENSG00000205560},{ENSG00000205593},{ENSG00000217442},{ENSG00000251322},{ENSG00000254413},{ENSG00000284194}"
1406	"Lymphoma, Large B-Cell, Diffuse"	"{ARMCX1},{ARMCX2},{ARMCX3},{ARMCX4},{ARMCX6},{BEX5},{BTK},{CENPI},{DRP2},{GLA},{HNRNPH2},{RPL36A},{RPL36A-HNRNPH2},{TAF7L},{TCEAL2},{TCEAL6},{TIMM8A},{ZMAT1}"	"{ENSG00000010671},{ENSG00000102384},{ENSG00000102385},{ENSG00000102387},{ENSG00000102393},{ENSG00000102401},{ENSG00000126945},{ENSG00000126947},{ENSG00000126953},{ENSG00000166432},{ENSG00000184515},{ENSG00000184867},{ENSG00000184905},{ENSG00000196440},{ENSG00000198960},{ENSG00000204071},{ENSG00000241343},{ENSG00000257529}"
1407	"Lymphoma, Large B-Cell, Diffuse"	"{APOBR},{ATP2A1},{ATXN2L},{CD19},{CLN3},{EIF3C},{ENSG00000261832},{IL27},{LAT},{NFATC2IP},{NPIPB11},{NPIPB7},{NPIPB8},{NPIPB9},{NUPR1},{RABEP2},{SGF29},{SH2B1},{SPNS1},{SULT1A1},{SULT1A2},{TUFM}"	"{ENSG00000168488},{ENSG00000169682},{ENSG00000176046},{ENSG00000176476},{ENSG00000176953},{ENSG00000177455},{ENSG00000177548},{ENSG00000178188},{ENSG00000178952},{ENSG00000184110},{ENSG00000184730},{ENSG00000188603},{ENSG00000196296},{ENSG00000196502},{ENSG00000196993},{ENSG00000197165},{ENSG00000197272},{ENSG00000213658},{ENSG00000233232},{ENSG00000254206},{ENSG00000255524},{ENSG00000261832}"
1408	"Lymphoma, Large B-Cell, Diffuse"	"{ARCN1},{ATP5MG},{CD3D},{CD3E},{CD3G},{DDX6},{ENSG00000285827},{FXYD6},{FXYD6-FXYD2},{IFT46},{IL10RA},{JAML},{KMT2A},{MPZL2},{MPZL3},{PHLDB1},{SCN2B},{SCN4B},{SMIM35},{TMEM25},{TMPRSS13},{TMPRSS4},{TREH},{TTC36},{UBE4A}"	"{ENSG00000019144},{ENSG00000095139},{ENSG00000110324},{ENSG00000110344},{ENSG00000110367},{ENSG00000118058},{ENSG00000118094},{ENSG00000118096},{ENSG00000137648},{ENSG00000137726},{ENSG00000137747},{ENSG00000149573},{ENSG00000149575},{ENSG00000149582},{ENSG00000160588},{ENSG00000160593},{ENSG00000160654},{ENSG00000167283},{ENSG00000167286},{ENSG00000172425},{ENSG00000177098},{ENSG00000198851},{ENSG00000255245},{ENSG00000255274},{ENSG00000285827}"
1409	"Lymphoma, Large B-Cell, Diffuse"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{ERN1},{FTSJ3},{GH1},{GH2},{ICAM2},{KCNH6},{LIMD2},{MAP3K3},{PRR29},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2},{TEX2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000108622},{ENSG00000125695},{ENSG00000136463},{ENSG00000136478},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000178607},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000224383},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
1410	"Lymphoma, Large B-Cell, Diffuse"	"{CCDC86},{MS4A1},{MS4A10},{MS4A12},{MS4A13},{MS4A14},{MS4A15},{MS4A18},{MS4A2},{MS4A3},{MS4A4A},{MS4A4E},{MS4A5},{MS4A6A},{MS4A6E},{MS4A7},{MS4A8},{OOSP2},{OOSP4A},{OOSP4B},{PRPF19},{PTGDR2},{SLC15A3},{TMEM109},{TMEM132A},{ZP1}"	"{ENSG00000006118},{ENSG00000071203},{ENSG00000110077},{ENSG00000110079},{ENSG00000110104},{ENSG00000110107},{ENSG00000110108},{ENSG00000110446},{ENSG00000149506},{ENSG00000149507},{ENSG00000149516},{ENSG00000149534},{ENSG00000156738},{ENSG00000166926},{ENSG00000166927},{ENSG00000166928},{ENSG00000166930},{ENSG00000166959},{ENSG00000166961},{ENSG00000172689},{ENSG00000183134},{ENSG00000204979},{ENSG00000214782},{ENSG00000214787},{ENSG00000255393},{ENSG00000285010}"
1411	"Lymphoma, Large B-Cell, Diffuse"	"{C2orf74},{CCT4},{COMMD1},{FAM161A},{PEX13},{PUS10},{SANBR},{USP34},{XPO1}"	"{ENSG00000082898},{ENSG00000115464},{ENSG00000115484},{ENSG00000162927},{ENSG00000162928},{ENSG00000162929},{ENSG00000170264},{ENSG00000173163},{ENSG00000237651}"
1412	"Lymphoma, T-Cell, Cutaneous"	"{CCR4},{CLASP2},{CNOT10},{CRTAP},{FBXL2},{GLB1},{SUSD5},{TMPPE},{TRIM71},{UBP1}"	"{ENSG00000153558},{ENSG00000153560},{ENSG00000163539},{ENSG00000170266},{ENSG00000170275},{ENSG00000173705},{ENSG00000182973},{ENSG00000183813},{ENSG00000188167},{ENSG00000206557}"
1413	"Lymphoma, T-Cell, Cutaneous"	"{CACNA1F},{CCDC120},{CCDC22},{EBP},{ENSG00000286268},{ENSG00000288053},{ENSG00000290184},{ERAS},{FOXP3},{FTSJ1},{GAGE10},{GATA1},{GLOD5},{GPKOW},{GRIPAP1},{HDAC6},{KCND1},{MAGIX},{OTUD5},{PCSK1N},{PIM2},{PLP2},{PORCN},{PPP1R3F},{PQBP1},{PRAF2},{PRICKLE3},{RBM3},{SLC35A2},{SLC38A5},{SSX3},{SSX4},{SSX4B},{SUV39H1},{SYP},{TBC1D25},{TFE3},{TIMM17B},{WAS},{WDR13},{WDR45}"	"{ENSG00000012211},{ENSG00000015285},{ENSG00000017483},{ENSG00000049768},{ENSG00000049769},{ENSG00000068308},{ENSG00000068323},{ENSG00000068354},{ENSG00000068394},{ENSG00000068400},{ENSG00000068438},{ENSG00000094631},{ENSG00000101940},{ENSG00000101945},{ENSG00000101997},{ENSG00000102001},{ENSG00000102003},{ENSG00000102007},{ENSG00000102057},{ENSG00000102096},{ENSG00000102100},{ENSG00000102103},{ENSG00000102109},{ENSG00000102145},{ENSG00000102312},{ENSG00000102317},{ENSG00000126768},{ENSG00000147144},{ENSG00000147155},{ENSG00000165584},{ENSG00000171433},{ENSG00000187682},{ENSG00000196998},{ENSG00000215274},{ENSG00000243279},{ENSG00000268009},{ENSG00000269313},{ENSG00000269791},{ENSG00000286268},{ENSG00000288053},{ENSG00000290184}"
1414	"Lymphoma, T-Cell, Cutaneous"	"{AADACL4},{AGTRAP},{C1orf167},{CLCN6},{DHRS3},{DRAXIN},{KIAA2013},{MAD2L2},{MFN2},{MIIP},{MTHFR},{NPPA},{NPPB},{PLOD1},{TNFRSF1B},{TNFRSF8},{VPS13D}"	"{ENSG00000011021},{ENSG00000028137},{ENSG00000048707},{ENSG00000083444},{ENSG00000116670},{ENSG00000116685},{ENSG00000116688},{ENSG00000116691},{ENSG00000120937},{ENSG00000120949},{ENSG00000162490},{ENSG00000162496},{ENSG00000175206},{ENSG00000177000},{ENSG00000177674},{ENSG00000204518},{ENSG00000215910}"
1415	"Lymphoma, T-Cell, Peripheral"	"{CCR4},{CLASP2},{CNOT10},{CRTAP},{DYNC1LI1},{FBXL2},{GLB1},{SUSD5},{TMPPE},{TRIM71},{UBP1}"	"{ENSG00000144635},{ENSG00000153558},{ENSG00000153560},{ENSG00000163539},{ENSG00000170266},{ENSG00000170275},{ENSG00000173705},{ENSG00000182973},{ENSG00000183813},{ENSG00000188167},{ENSG00000206557}"
1416	"Lymphoma, T-Cell, Peripheral"	"{ANKRD34B},{DHFR},{FAM151B},{MSH3},{RASGRF2},{SERINC5},{SPZ1},{THBS4},{ZFYVE16}"	"{ENSG00000039319},{ENSG00000113296},{ENSG00000113318},{ENSG00000113319},{ENSG00000152380},{ENSG00000164299},{ENSG00000164300},{ENSG00000189127},{ENSG00000228716}"
1417	"Lymphoma, T-Cell, Peripheral"	"{AARSD1},{AOC2},{AOC3},{ATP6V0A1},{BECN1},{BRCA1},{CAVIN1},{CCR10},{CNTD1},{CNTNAP1},{COA3},{COASY},{EZH1},{G6PC1},{GHDC},{HSD17B1},{IFI35},{MLX},{NAGLU},{NBR1},{PLEKHH3},{PSMC3IP},{PSME3},{PTGES3L},{PTGES3L-AARSD1},{RAMP2},{RETREG3},{RND2},{RPL27},{RUNDC1},{STAT3},{STAT5A},{STAT5B},{TUBG1},{TUBG2},{VAT1},{VPS25},{WNK4}"	"{ENSG00000012048},{ENSG00000033627},{ENSG00000037042},{ENSG00000068079},{ENSG00000068120},{ENSG00000068137},{ENSG00000108784},{ENSG00000108786},{ENSG00000108788},{ENSG00000108797},{ENSG00000108799},{ENSG00000108825},{ENSG00000108828},{ENSG00000108830},{ENSG00000126561},{ENSG00000126562},{ENSG00000126581},{ENSG00000131462},{ENSG00000131467},{ENSG00000131469},{ENSG00000131470},{ENSG00000131471},{ENSG00000131475},{ENSG00000131477},{ENSG00000131480},{ENSG00000131482},{ENSG00000141699},{ENSG00000167925},{ENSG00000168610},{ENSG00000173757},{ENSG00000176563},{ENSG00000177469},{ENSG00000183978},{ENSG00000184451},{ENSG00000188554},{ENSG00000198863},{ENSG00000266967},{ENSG00000267060}"
1418	"Lymphoma, T-Cell, Peripheral"	"{C7orf33},{CUL1},{EZH2},{PDIA4},{ZNF212},{ZNF282},{ZNF398},{ZNF425},{ZNF746},{ZNF777},{ZNF783},{ZNF786}"	"{ENSG00000055130},{ENSG00000106462},{ENSG00000155660},{ENSG00000170260},{ENSG00000170265},{ENSG00000170279},{ENSG00000181220},{ENSG00000196453},{ENSG00000197024},{ENSG00000197362},{ENSG00000204946},{ENSG00000204947}"
1419	"Lymphoma, T-Cell, Peripheral"	"{ADGRB2},{BSDC1},{CCDC28B},{DCDC2B},{EIF3I},{ENSG00000254553},{ENSG00000288678},{FAM167B},{FAM229A},{HDAC1},{IQCC},{KHDRBS1},{KPNA6},{LCK},{MARCKSL1},{PTP4A2},{RBBP4},{SPOCD1},{SYNC},{TMEM234},{TMEM39B},{TSSK3},{TXLNA},{ZBTB8A},{ZBTB8B},{ZBTB8OS}"	"{ENSG00000025800},{ENSG00000084623},{ENSG00000084652},{ENSG00000116478},{ENSG00000121753},{ENSG00000121774},{ENSG00000121775},{ENSG00000134668},{ENSG00000160050},{ENSG00000160051},{ENSG00000160055},{ENSG00000160058},{ENSG00000160062},{ENSG00000162520},{ENSG00000162521},{ENSG00000162526},{ENSG00000175130},{ENSG00000176261},{ENSG00000182866},{ENSG00000183615},{ENSG00000184007},{ENSG00000222046},{ENSG00000225828},{ENSG00000254553},{ENSG00000273274},{ENSG00000288678}"
1420	"Lymphoma, T-Cell, Peripheral"	"{ACR},{ADM2},{ALG12},{ARSA},{BRD1},{CHKB},{CHKB-CPT1B},{CPT1B},{CRELD2},{DENND6B},{HDAC10},{IL17REL},{KLHDC7B},{LMF2},{MAPK11},{MAPK12},{MAPK8IP2},{MIOX},{MLC1},{MOV10L1},{NCAPH2},{ODF3B},{PANX2},{PIM3},{PLXNB2},{PPP6R2},{SBF1},{SCO2},{SELENOO},{SHANK3},{SYCE3},{TRABD},{TTLL8},{TUBGCP6},{TYMP},{ZBED4}"	"{ENSG00000008735},{ENSG00000025708},{ENSG00000025770},{ENSG00000073146},{ENSG00000073150},{ENSG00000073169},{ENSG00000100239},{ENSG00000100241},{ENSG00000100253},{ENSG00000100258},{ENSG00000100288},{ENSG00000100299},{ENSG00000100312},{ENSG00000100425},{ENSG00000100426},{ENSG00000100427},{ENSG00000100429},{ENSG00000128159},{ENSG00000128165},{ENSG00000130487},{ENSG00000138892},{ENSG00000170638},{ENSG00000177989},{ENSG00000182858},{ENSG00000184164},{ENSG00000185386},{ENSG00000188130},{ENSG00000188263},{ENSG00000196576},{ENSG00000198355},{ENSG00000205560},{ENSG00000205593},{ENSG00000217442},{ENSG00000251322},{ENSG00000254413},{ENSG00000284194}"
1421	"Lymphoma, T-Cell, Peripheral"	"{HDAC2},{HS3ST5},{MARCKS}"	"{ENSG00000196591},{ENSG00000249853},{ENSG00000277443}"
1422	"Lymphoma, T-Cell, Peripheral"	"{HDAC4},{TWIST2}"	"{ENSG00000068024},{ENSG00000233608}"
1423	"Lymphoma, T-Cell, Peripheral"	"{ATG4B},{BOK},{D2HGDH},{DTYMK},{FAM240C},{FARP2},{GAL3ST2},{HDLBP},{ING5},{NEU4},{PDCD1},{RTP5},{SEPTIN2},{STK25},{THAP4}"	"{ENSG00000006607},{ENSG00000115677},{ENSG00000115694},{ENSG00000154252},{ENSG00000168385},{ENSG00000168393},{ENSG00000168395},{ENSG00000168397},{ENSG00000176720},{ENSG00000176946},{ENSG00000180902},{ENSG00000188011},{ENSG00000188389},{ENSG00000204099},{ENSG00000216921}"
1424	"Lymphoma, T-Cell, Peripheral"	"{ANG},{APEX1},{CCNB1IP1},{EDDM3A},{EDDM3B},{ENSG00000259060},{ENSG00000259171},{KLHL33},{OR11G2},{OR11H4},{OR11H6},{OR11H7},{OR4K13},{OR4K14},{OR4K15},{OR4K17},{OR4L1},{OR4N5},{OR4Q2},{OR6S1},{OSGEP},{PARP2},{PIP4P1},{PNP},{RNASE1},{RNASE10},{RNASE11},{RNASE12},{RNASE2},{RNASE3},{RNASE4},{RNASE6},{RNASE9},{TEP1},{TTC5}"	"{ENSG00000092094},{ENSG00000100814},{ENSG00000100823},{ENSG00000129484},{ENSG00000129538},{ENSG00000129566},{ENSG00000136319},{ENSG00000165782},{ENSG00000169385},{ENSG00000169397},{ENSG00000169413},{ENSG00000169484},{ENSG00000169488},{ENSG00000173464},{ENSG00000176198},{ENSG00000176219},{ENSG00000176230},{ENSG00000176246},{ENSG00000176253},{ENSG00000181552},{ENSG00000181562},{ENSG00000181803},{ENSG00000182545},{ENSG00000184394},{ENSG00000185271},{ENSG00000188655},{ENSG00000196383},{ENSG00000196832},{ENSG00000198805},{ENSG00000214274},{ENSG00000258436},{ENSG00000258806},{ENSG00000258818},{ENSG00000259060},{ENSG00000259171}"
1425	"Lymphoma, T-Cell, Peripheral"	"{ADARB1},{COL18A1},{COL6A1},{PCBP3},{POFUT2},{SLC19A1}"	"{ENSG00000142156},{ENSG00000173638},{ENSG00000182871},{ENSG00000183570},{ENSG00000186866},{ENSG00000197381}"
1426	"Lymphoma, T-Cell, Peripheral"	"{AGTRAP},{C1orf167},{CLCN6},{DHRS3},{DRAXIN},{FBXO2},{FBXO44},{FBXO6},{KIAA2013},{MAD2L2},{MFN2},{MIIP},{MTHFR},{NPPA},{NPPB},{PLOD1},{TNFRSF1B},{TNFRSF8},{VPS13D}"	"{ENSG00000011021},{ENSG00000028137},{ENSG00000048707},{ENSG00000083444},{ENSG00000116661},{ENSG00000116663},{ENSG00000116670},{ENSG00000116685},{ENSG00000116688},{ENSG00000116691},{ENSG00000120937},{ENSG00000120949},{ENSG00000132879},{ENSG00000162490},{ENSG00000162496},{ENSG00000175206},{ENSG00000177000},{ENSG00000177674},{ENSG00000215910}"
