"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
604	"Prurigo"	"{CACNG6},{CACNG7},{CACNG8},{CNOT3},{DPRX},{LENG1},{LILRA5},{LILRA6},{LILRB2},{LILRB3},{LILRB5},{MBOAT7},{MYADM},{NDUFA3},{NLRP12},{OSCAR},{PRKCG},{PRPF31},{RPS9},{TARM1},{TFPT},{TMC4},{TSEN34},{VSTM1},{ZNF331},{ZNF525},{ZNF761},{ZNF765},{ZNF813},{ZNF845}"	"{ENSG00000088038},{ENSG00000105605},{ENSG00000105609},{ENSG00000105617},{ENSG00000105618},{ENSG00000105619},{ENSG00000125505},{ENSG00000126583},{ENSG00000130433},{ENSG00000130844},{ENSG00000131042},{ENSG00000142405},{ENSG00000142408},{ENSG00000160336},{ENSG00000167608},{ENSG00000170889},{ENSG00000170892},{ENSG00000170906},{ENSG00000170909},{ENSG00000179820},{ENSG00000187116},{ENSG00000189068},{ENSG00000196417},{ENSG00000198346},{ENSG00000203326},{ENSG00000204577},{ENSG00000204595},{ENSG00000213799},{ENSG00000244482},{ENSG00000248385}"
605	"Activated PI3K-delta Syndrome"	"{CACNG6},{CACNG7},{CACNG8},{CNOT3},{DPRX},{LENG1},{LILRA5},{LILRA6},{LILRB2},{LILRB3},{LILRB5},{MBOAT7},{MYADM},{NDUFA3},{NLRP12},{OSCAR},{PRKCG},{PRPF31},{RPS9},{TARM1},{TFPT},{TMC4},{TSEN34},{VSTM1},{ZNF331},{ZNF525},{ZNF761},{ZNF765},{ZNF813},{ZNF845}"	"{ENSG00000088038},{ENSG00000105605},{ENSG00000105609},{ENSG00000105617},{ENSG00000105618},{ENSG00000105619},{ENSG00000125505},{ENSG00000126583},{ENSG00000130433},{ENSG00000130844},{ENSG00000131042},{ENSG00000142405},{ENSG00000142408},{ENSG00000160336},{ENSG00000167608},{ENSG00000170889},{ENSG00000170892},{ENSG00000170906},{ENSG00000170909},{ENSG00000179820},{ENSG00000187116},{ENSG00000189068},{ENSG00000196417},{ENSG00000198346},{ENSG00000203326},{ENSG00000204577},{ENSG00000204595},{ENSG00000213799},{ENSG00000244482},{ENSG00000248385}"
606	"Ovarian Neoplasms"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
607	"Blood metabolite levels (kynurenine) (L-Kynurenine)"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
608	"Tyrosinemias"	"{ACP4},{ASPDH},{C19orf81},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269741},{GARIN5A},{GPR32},{JOSD2},{KCNC3},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{MYH14},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SPIB},{SYT3}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105357},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131398},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000186474},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269404},{ENSG00000269741}"
609	"Hypercholesterolemia"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269741},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269404},{ENSG00000269741}"
610	"High cholesterol    (Hypercholesterolemia)"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269404},{ENSG00000269741}"
611	"myo-inositol urine"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
612	"Blood metabolite levels (X-11423--O-sulfo-L-tyrosine) (O-Sulfotyrosine)"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NAPSA},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131400},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
613	"Chronic lymphocytic leukemia"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLDND2},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000160318},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
614	"Adrenal Gland Neoplasms"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLDND2},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NKG7},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105374},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000160318},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
615	"Hyperlipoproteinemia Type I"	"{ACP4},{ASPDH},{C19orf81},{CD33},{CLDND2},{CLEC11A},{CTU1},{EMC10},{ENSG00000142539},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LRRC4B},{MYBPC2},{NKG7},{NR1H2},{POLD1},{SHANK1},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SPIB},{SYT3},{VSIG10L}"	"{ENSG00000062822},{ENSG00000086967},{ENSG00000105374},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131408},{ENSG00000131409},{ENSG00000142511},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142539},{ENSG00000142544},{ENSG00000142549},{ENSG00000160318},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000269403},{ENSG00000269404},{ENSG00000269741}"
616	"Lymphoma, B-Cell, Marginal Zone"	"{ACP4},{ASPDH},{C19orf81},{C19orf84},{CD33},{CLDND2},{CLEC11A},{CTU1},{EMC10},{ENSG00000261341},{ENSG00000269403},{ENSG00000269741},{ETFB},{GARIN5A},{GPR32},{IGLON5},{JOSD2},{KLK1},{KLK10},{KLK11},{KLK12},{KLK13},{KLK14},{KLK15},{KLK2},{KLK3},{KLK4},{KLK5},{KLK6},{KLK7},{KLK8},{KLK9},{LIM2},{LRRC4B},{MYBPC2},{NKG7},{SHANK1},{SIGLEC10},{SIGLEC7},{SIGLEC9},{SIGLECL1},{SYT3},{VSIG10L}"	"{ENSG00000086967},{ENSG00000105370},{ENSG00000105374},{ENSG00000105379},{ENSG00000105383},{ENSG00000105472},{ENSG00000129437},{ENSG00000129450},{ENSG00000129451},{ENSG00000129455},{ENSG00000131409},{ENSG00000142511},{ENSG00000142512},{ENSG00000142513},{ENSG00000142515},{ENSG00000142530},{ENSG00000142544},{ENSG00000142549},{ENSG00000160318},{ENSG00000161671},{ENSG00000161677},{ENSG00000161681},{ENSG00000167748},{ENSG00000167749},{ENSG00000167751},{ENSG00000167754},{ENSG00000167755},{ENSG00000167757},{ENSG00000167759},{ENSG00000168995},{ENSG00000169035},{ENSG00000174562},{ENSG00000179213},{ENSG00000186474},{ENSG00000186806},{ENSG00000204653},{ENSG00000213022},{ENSG00000213023},{ENSG00000235034},{ENSG00000261341},{ENSG00000262874},{ENSG00000269403},{ENSG00000269741}"
617	"Polycythemia vera"	"{ANGPTL4},{ARHGEF18},{CAMSAP3},{CCL25},{CD209},{CD320},{CERS4},{CLEC4G},{CLEC4M},{CTXN1},{ELAVL1},{ENSG00000167774},{ENSG00000267952},{ENSG00000268400},{ENSG00000268614},{ENSG00000269711},{ENSG00000288669},{EVI5L},{FBN3},{FCER2},{KANK3},{LRRC8E},{MAP2K7},{MCEMP1},{MCOLN1},{NDUFA7},{PCP2},{PET100},{PEX11G},{PNPLA6},{PRR36},{RAB11B},{RETN},{RPS28},{SNAPC2},{STXBP2},{TEX45},{TGFBR3L},{TIMM44},{TRAPPC5},{XAB2},{ZNF358}"	"{ENSG00000032444},{ENSG00000066044},{ENSG00000076826},{ENSG00000076924},{ENSG00000076944},{ENSG00000076984},{ENSG00000090659},{ENSG00000090661},{ENSG00000090674},{ENSG00000104880},{ENSG00000104883},{ENSG00000104918},{ENSG00000104921},{ENSG00000104938},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000142449},{ENSG00000142459},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000171017},{ENSG00000174788},{ENSG00000178531},{ENSG00000181029},{ENSG00000182566},{ENSG00000183019},{ENSG00000183248},{ENSG00000185236},{ENSG00000186994},{ENSG00000198723},{ENSG00000198816},{ENSG00000229833},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855},{ENSG00000267952},{ENSG00000268400},{ENSG00000268614},{ENSG00000269711},{ENSG00000288669}"
618	"LDL Cholesterol (low density lipoprotein cholesterol measurement)"	"{ACTL9},{ADAMTS10},{ANGPTL4},{CCL25},{CD209},{CD320},{CERS4},{CLEC4G},{CLEC4M},{CTXN1},{ELAVL1},{ENSG00000167774},{ENSG00000288669},{EVI5L},{FBN3},{HNRNPM},{KANK3},{LRRC8E},{MAP2K7},{MARCHF2},{MYO1F},{NDUFA7},{NFILZ},{PRAM1},{PRR36},{RAB11B},{RPS28},{SNAPC2},{TGFBR3L},{TIMM44},{ZNF414}"	"{ENSG00000066044},{ENSG00000076984},{ENSG00000090659},{ENSG00000090661},{ENSG00000099783},{ENSG00000099785},{ENSG00000104938},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000133246},{ENSG00000133250},{ENSG00000142303},{ENSG00000142347},{ENSG00000142449},{ENSG00000142459},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000171017},{ENSG00000178531},{ENSG00000181786},{ENSG00000182566},{ENSG00000183248},{ENSG00000185236},{ENSG00000186994},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855},{ENSG00000268480},{ENSG00000288669}"
619	"Apolipoprotein A"	"{CACNG6},{CACNG7},{CACNG8},{CDC42EP5},{CNOT3},{KIR2DL1},{KIR2DL3},{KIR3DL3},{LAIR1},{LAIR2},{LENG1},{LENG8},{LENG9},{LILRA1},{LILRA2},{LILRA4},{LILRA5},{LILRA6},{LILRB1},{LILRB2},{LILRB3},{LILRB4},{LILRB5},{MBOAT7},{MYADM},{NDUFA3},{NLRP12},{OSCAR},{PRKCG},{PRPF31},{RPS9},{TARM1},{TFPT},{TMC4},{TSEN34},{TTYH1},{VSTM1}"	"{ENSG00000088038},{ENSG00000104972},{ENSG00000104974},{ENSG00000105605},{ENSG00000105609},{ENSG00000105617},{ENSG00000105618},{ENSG00000105619},{ENSG00000125498},{ENSG00000125505},{ENSG00000126583},{ENSG00000130433},{ENSG00000131042},{ENSG00000142405},{ENSG00000142408},{ENSG00000167608},{ENSG00000167613},{ENSG00000167614},{ENSG00000167615},{ENSG00000167617},{ENSG00000167618},{ENSG00000170889},{ENSG00000170892},{ENSG00000170906},{ENSG00000170909},{ENSG00000179820},{ENSG00000186818},{ENSG00000187116},{ENSG00000189068},{ENSG00000204577},{ENSG00000239961},{ENSG00000239998},{ENSG00000242019},{ENSG00000243772},{ENSG00000244482},{ENSG00000248385},{ENSG00000275183}"
620	"Worrier / anxious feelings (anxiety)"	"{ANGPTL4},{ARHGEF18},{CAMSAP3},{CCL25},{CD209},{CD320},{CERS4},{CLEC4G},{CLEC4M},{CTXN1},{ELAVL1},{ENSG00000167774},{ENSG00000267952},{ENSG00000268400},{ENSG00000268614},{ENSG00000269711},{ENSG00000288669},{EVI5L},{FBN3},{FCER2},{KANK3},{LRRC8E},{MAP2K7},{MCEMP1},{MCOLN1},{NDUFA7},{PCP2},{PET100},{PEX11G},{PNPLA6},{PRR36},{RAB11B},{RETN},{RPS28},{SNAPC2},{STXBP2},{TEX45},{TGFBR3L},{TIMM44},{TRAPPC5},{XAB2},{ZNF358}"	"{ENSG00000032444},{ENSG00000066044},{ENSG00000076826},{ENSG00000076924},{ENSG00000076944},{ENSG00000076984},{ENSG00000090659},{ENSG00000090661},{ENSG00000090674},{ENSG00000104880},{ENSG00000104883},{ENSG00000104918},{ENSG00000104921},{ENSG00000104938},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000142449},{ENSG00000142459},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000171017},{ENSG00000174788},{ENSG00000178531},{ENSG00000181029},{ENSG00000182566},{ENSG00000183019},{ENSG00000183248},{ENSG00000185236},{ENSG00000186994},{ENSG00000198723},{ENSG00000198816},{ENSG00000229833},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855},{ENSG00000267952},{ENSG00000268400},{ENSG00000268614},{ENSG00000269711},{ENSG00000288669}"
621	"Hepatitis C"	"{APCDD1L},{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000198768},{ENSG00000215440},{ENSG00000254995}"
622	"Skin changes due to chronic exposure to nonionizing radiation"	"{APCDD1L},{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000198768},{ENSG00000215440},{ENSG00000254995}"
623	"Breast carcinoma"	"{ADA},{CCN5},{FITM2},{GDAP1L1},{HNF4A},{JPH2},{KCNK15},{OSER1},{PKIG},{R3HDML},{RIMS4},{SERINC3},{TOX2},{TTPAL},{YWHAB}"	"{ENSG00000064205},{ENSG00000101074},{ENSG00000101076},{ENSG00000101098},{ENSG00000124120},{ENSG00000124191},{ENSG00000124194},{ENSG00000124249},{ENSG00000132823},{ENSG00000132824},{ENSG00000149596},{ENSG00000166913},{ENSG00000168734},{ENSG00000196839},{ENSG00000197296}"
624	"COVID-19"	"{ADIG},{ARHGAP40},{BPI},{CTNNBL1},{KIAA1755},{LBP},{RALGAPB},{RPRD1B},{TGM2},{TTI1},{VSTM2L}"	"{ENSG00000101407},{ENSG00000101413},{ENSG00000101425},{ENSG00000124143},{ENSG00000129988},{ENSG00000132792},{ENSG00000132821},{ENSG00000149633},{ENSG00000170471},{ENSG00000182035},{ENSG00000198959}"
625	"Recurrent respiratory papillomatosis"	"{ADA},{CCN5},{FITM2},{GDAP1L1},{HNF4A},{JPH2},{KCNK15},{OSER1},{PKIG},{R3HDML},{RIMS4},{SERINC3},{TOX2},{TTPAL},{YWHAB}"	"{ENSG00000064205},{ENSG00000101074},{ENSG00000101076},{ENSG00000101098},{ENSG00000124120},{ENSG00000124191},{ENSG00000124194},{ENSG00000124249},{ENSG00000132823},{ENSG00000132824},{ENSG00000149596},{ENSG00000166913},{ENSG00000168734},{ENSG00000196839},{ENSG00000197296}"
626	"sucinate/citrate urine (Succinic acid / Citric acid)"	"{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000215440},{ENSG00000254995}"
627	"Heart Failure"	"{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000215440},{ENSG00000254995}"
628	"Methylmalonylcarnitine"	"{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000215440},{ENSG00000254995}"
